Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
std::from_chars,277.231,2.42252,2.60506ms,800,48,213341,2752,Win
strtoll/strtoull,180.256,1.68432,0.779008ms,800,30,152465,4232.53,Loss
