Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,54.3925,0.152044,316.502ms,100000,30,2.13197e+08,1.75332e+06,Win
std::from_chars,51.3935,0.113107,386.262ms,100000,30,1.32155e+08,1.85563e+06,Loss
strtoll/strtoull,37.2,0.457283,479.4ms,100000,30,4.12294e+09,2.56364e+06,Loss
