Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1107.13,2.15155,0.122478ms,273,240,6173.18,235.721,2.47075,Win
jeaiii::to_text,477.492,1.36192,0.11715ms,273,120,6647.61,546.5,6.08058,Loss
