Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,555.022,1.15738,7.10063ms,22546,120,2.41251e+07,38740.8,5.46758,Win
jeaiii::to_text,328.152,0.8909,11.8916ms,22546,120,4.08928e+07,65524.5,9.25091,Loss
