Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,602.626,0.760058,2.73385ms,3939,240,538971,6234.91,5.0199,Win
jeaiii::to_text,566.368,0.366268,1.23452ms,3940,120,70881.3,6635.53,5.34745,Loss
