Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,461.164,0.709287,11.2006ms,29984,120,2.3211e+07,62006.1,6.58403,Win
jeaiii::to_text,442.681,1.0706,11.6784ms,29984,120,5.73897e+07,64595,6.85747,Loss
