Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,544.721,0.525779,71.6247ms,225340,120,5.1632e+08,394517,5.57071,Win
jeaiii::to_text,324.482,0.278414,119.354ms,225340,120,4.08e+08,662290,9.35894,Loss
