Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,395.965,0.734006,15.0674ms,34515,120,4.46779e+07,83129.7,7.66804,Win
jeaiii::to_text,381.757,0.654812,15.6905ms,34515,120,3.82531e+07,86223.5,7.95519,Loss
