Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,580.676,0.245167,162.641ms,546639,120,5.81352e+08,897775,5.22997,Win
jeaiii::to_text,567.026,0.208761,167.094ms,546639,120,4.42054e+08,919387,5.35659,Loss
