Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,777.408,0.603355,0.260918ms,1138,120,8527.32,1397.15,3.83569,Tie
jeaiii::to_text,772.263,1.35396,0.268089ms,1138,120,43515.7,1406.46,3.86814,Tie
