Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,395.174,1.57427,115.747ms,40000,30,6.92825e+07,96532,Win
std::from_chars,240.185,0.446209,28.9862ms,40000,30,1.5067e+07,158824,Loss
strtoll/strtoull,209.482,0.412083,32.9656ms,40000,30,1.68934e+07,182101,Loss
