Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,1116.36,1.27628,12.3624ms,80000,30,2.28237e+07,68341.8,Win
std::from_chars,323.146,0.809481,114.299ms,80000,30,1.09576e+08,236097,Loss
strtoll/strtoull,296.727,0.587492,110.661ms,80000,30,6.84525e+07,257118,Loss
