Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,233.873,0.346138,74.9576ms,100000,30,5.97669e+07,407775,Win
std::from_chars,133.529,0.910568,313.158ms,100000,30,1.26881e+09,714210,Loss
strtoll/strtoull,98.0708,0.209081,873.474ms,100000,48,1.98422e+08,972435,Loss
