Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::from_chars,339.857,0.346308,202.891ms,400000,30,4.5329e+08,1.12244e+06,Win
strtoll/strtoull,174.674,0.114018,402.292ms,400000,30,1.86007e+08,2.18389e+06,Loss
std::from_chars,164.086,1.09858,404.009ms,400000,30,1.95686e+10,2.32481e+06,Loss
