Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,834.845,1.57584,380.351ms,800000,30,6.22177e+09,913870,3.63862,Win
std::from_chars,539.167,0.583334,592.87ms,800000,30,2.04404e+09,1.41503e+06,5.63518,Loss
strtoll/strtoull,288.113,0.58528,473.2ms,800000,30,7.20616e+09,2.64806e+06,10.5477,Loss
