Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1839.92,1.04771,0.255ms,2572,120,23417.4,1333.33,1.62575,Win
jeaiii::to_text,667.241,1.46261,0.7004ms,2572,120,347014,3676.67,4.52483,Loss
