Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3865.25,1.52593,0.9695ms,19879,120,672244,4905,0.780461,Win
jeaiii::to_text,2976.52,2.18152,6.2859ms,19879,480,9.26726e+06,6369.38,1.01523,Loss
