Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2707.15,2.19603,3.1205ms,19399,240,5.40577e+06,6834.17,1.1173,Win
jeaiii::to_text,2302.21,1.82249,3.4574ms,19399,240,5.14809e+06,8036.25,1.31405,Loss
