Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3566,1.3959,0.2473ms,1988,240,13219,531.667,0.825681,Win
jeaiii::to_text,3045.4,1.5145,0.1315ms,1987,120,10666,622.5,0.964773,Loss
