Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1842.93,1.27472,9.1561ms,94819,120,4.69443e+07,49066.7,1.64628,Win
jeaiii::to_text,1676.87,1.27133,10.1196ms,94819,120,5.64014e+07,53925.8,1.81012,Loss
