Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2263.43,1.12462,145.427ms,1937955,120,1.01192e+10,816540,1.34197,Win
jeaiii::to_text,2047.64,1.22879,162.606ms,1937955,120,1.47611e+10,902588,1.48324,Loss
