Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3537.85,1.20081,95.8373ms,1987962,120,4.969e+09,535882,0.858419,Win
jeaiii::to_text,2957.36,1.11093,115.34ms,1987962,120,6.08644e+09,641068,1.02674,Loss
