Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2586.7,1.11544,128.714ms,1939747,120,7.63615e+09,715152,1.1742,Win
jeaiii::to_text,1965.58,2.2828,166.617ms,1939747,120,5.53893e+10,941140,1.54545,Loss
