Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1581.71,2.13532,0.1998ms,314,480,7866.21,189.583,1.70659,Win
jeaiii::to_text,848.455,1.67246,0.0882ms,314,120,4190.48,353.333,3.40859,Loss
