Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,315.699,1.34854,0.1241ms,200,120,7965.69,604.167,9.35325,Win
std::from_chars,286.102,0.891243,1.1464ms,200,300,10590.9,666.667,10.3537,Loss
