Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::from_chars,206.848,1.27752,163.246ms,200000,120,1.66522e+10,922102,14.6888,Win
std::from_chars,182.389,1.09994,188.775ms,200000,120,1.58774e+10,1.04576e+06,16.6561,Loss
strtoll/strtoull,118.692,0.733675,296.652ms,200000,120,1.66803e+10,1.60697e+06,25.6013,Loss
