Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2130.25,1.32518,207.446ms,483038,48,3.9418e+08,216247,1.42472,Win
jeaiii::to_text,1946.81,1.58514,102.06ms,483062,30,4.22099e+08,236635,1.55946,Loss
