Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2460.74,0.508912,55.9646ms,314423,30,1.15373e+07,121856,1.23376,Win
jeaiii::to_text,1101.12,0.817376,51.0132ms,314433,30,1.48645e+08,272329,2.75717,Loss
