Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1839.64,1.04288,11.6001ms,48319,30,2.04721e+06,25048.7,1.64842,Tie
jeaiii::to_text,1816.28,0.816829,26.4772ms,48300,48,2.05987e+06,25361.1,1.66528,Tie
