Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3017.13,1.40935,1.37016ms,1940,30,2240.35,613.167,0.975084,Win
jeaiii::to_text,2372.17,1.34134,3.07161ms,1938,48,5244.94,779.312,1.24593,Loss
