Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1900.98,2.74523,13.0979ms,21492,48,4.2054e+06,10782.1,1.58796,Win
jeaiii::to_text,836.549,0.796485,5.0106ms,21474,30,1.14054e+06,24480.3,3.62827,Loss
