Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2148.52,1.50185,44.1178ms,104828,48,2.34408e+07,46530.6,1.41256,Win
jeaiii::to_text,1922.42,0.667228,67.4818ms,104804,30,3.61017e+06,51991.1,1.57934,Loss
