Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,2899.67,0.790826,440.784ms,974180,30,1.92604e+08,320399,1.04654,Win
jeaiii::to_text,2438.77,0.896665,494.086ms,974100,48,5.59972e+08,380919,1.24508,Loss
