Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3083.46,0.797165,748.371ms,1939795,30,6.86203e+08,599953,0.984885,Win
jeaiii::to_text,2457.14,1.92492,136.672ms,1939800,30,6.30092e+09,752884,1.23566,Loss
