Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,611.89,2.44641,0.556562ms,265,30,3067.47,413.333,4.69683,Win
jeaiii::to_text,434.287,1.52792,0.853319ms,265,30,2375.27,582.367,6.7226,Loss
