Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,840.646,1.06408,0.588113ms,517,30,1170.31,586.967,3.48589,Win
jeaiii::to_text,803.466,1.10928,1.37867ms,515,30,1381.87,611.833,3.64673,Loss
