Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,3077.13,1.16851,257.469ms,1937963,30,1.47771e+09,600620,0.986864,Win
jeaiii::to_text,2578.76,0.370347,686.119ms,1937938,48,3.38157e+08,716687,1.17744,Loss
