Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,1425.82,0.490097,399.873ms,466096,30,7.0034e+07,311754,2.12984,Tie
vn::to_chars,1373.07,2.31486,135.725ms,466119,30,1.68493e+09,323747,2.21046,Tie
