Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
std::from_chars,359.355,0.71812,2501.26ms,800000,48,1.11575e+10,2.12308e+06,Win
strtoll/strtoull,293.404,0.675806,488.413ms,800000,30,9.26432e+09,2.6003e+06,Loss
