Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,353.149,2.31778,0.769024ms,295,480,164591,798.933,Tie
vn::to_chars,338.03,2.06323,0.791808ms,295,480,142352,834.667,Tie
