Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,584.312,1.00881,31.8871ms,109380,120,3.89215e+08,178524,Win
jeaiii::to_text,460.688,1.77775,43.5699ms,109380,120,1.94442e+09,226430,Loss
