Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1839.22,0.58021,19.074ms,200039,120,4.34627e+07,103725,Win
jeaiii::to_text,323.898,0.888342,112.21ms,200039,120,3.28516e+09,588990,Loss
