Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,328.638,1.44294,157.615ms,299976,120,1.89328e+10,870500,Win
jeaiii::to_text,298.215,1.32061,161.526ms,299976,120,1.92596e+10,959307,Loss
