Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,356.564,1.33602,14.751ms,29988,120,1.37794e+08,80206.9,Tie
vn::to_chars,354.274,0.661622,14.453ms,29988,120,3.42311e+07,80725.3,Tie
