Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,440.232,0.599741,8.8ms,22530,120,1.02825e+07,48808.5,Win
jeaiii::to_text,290.932,0.515347,13.442ms,22530,120,1.73841e+07,73856,Loss
