Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,750.409,0.900315,2.64704ms,11421,120,2.04935e+06,14515.2,Win
jeaiii::to_text,690.157,1.13691,2.92403ms,11421,120,3.86348e+06,15782.4,Loss
