Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,423.503,0.560939,2.45197ms,5950,120,677935,13399.5,Tie
vn::to_chars,417.914,1.00512,2.44992ms,5950,120,2.23527e+06,13578.7,Tie
