Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,1788.38,2.20618,0.204032ms,2000,120,66453.9,1066.67,Win
jeaiii::to_text,310.914,1.69474,1.1072ms,2000,120,1.29743e+06,6135.47,Loss
