Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,586.799,2.43974,0.79104ms,1104,240,460387,1795.2,Tie
jeaiii::to_text,553.267,2.49998,0.846848ms,1104,240,543774,1904,Tie
