Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,542.979,1.36463,2.048ms,6455,120,2.87301e+06,11338.7,Win
jeaiii::to_text,518.866,1.37728,2.1929ms,6455,120,3.20482e+06,11865.6,Loss
