Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,325.998,1.87114,0.830976ms,299,480,129355,877.333,Win
vn::to_chars,305.66,2.42109,0.403968ms,300,240,123390,936.533,Loss
