Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,426.447,0.488598,161.991ms,394003,120,2.2241e+09,881120,Win
jeaiii::to_text,321.693,1.89578,470.917ms,393992,240,1.17674e+11,1.16801e+06,Loss
