Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,345.567,0.326753,148.376ms,295988,120,8.5488e+08,816849,Tie
jeaiii::to_text,343.358,0.512648,145.58ms,295988,120,2.13145e+09,822106,Tie
