Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
jeaiii::to_text,692.472,0.580054,26.4579ms,104954,120,8.43565e+07,144544,Win
vn::to_chars,658.274,0.807186,26.8068ms,104954,120,1.80767e+08,152053,Loss
