Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,556.446,0.454619,19.8682ms,64505,120,3.03125e+07,110554,Win
jeaiii::to_text,497.295,1.68802,21.5549ms,64505,120,5.23241e+08,123703,Loss
