Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
vn::to_chars,695.161,1.35912,28.7852ms,114325,120,5.45269e+08,156841,Win
jeaiii::to_text,633.79,1.93736,30.686ms,114325,120,1.3329e+09,172028,Loss
