Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
jeaiii::to_text,503.402,0.838168,203.762ms,596069,120,1.075e+10,1.12923e+06,6.03474,Win
vn::to_chars,481.504,1.13941,212.219ms,596069,120,2.17138e+10,1.18058e+06,6.30925,Loss
