Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,594.057,1.94324,1.577ms,2254,240,1.18736e+06,3619.58,5.0686,Win
jeaiii::to_text,349.256,2.33517,1.1617ms,2251,120,2.47429e+06,6149.17,8.66709,Loss
