Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,906.561,0.931675,217.046ms,1143886,120,1.50828e+10,1.20333e+06,3.35122,Win
jeaiii::to_text,839.941,0.738739,234.737ms,1143886,120,1.10467e+10,1.29878e+06,3.61738,Loss
