Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,556.008,0.905559,169.316ms,549930,120,8.75524e+09,943249,5.4645,Tie
jeaiii::to_text,552.544,0.867924,171.735ms,549930,120,8.14378e+09,949163,5.49882,Tie
