Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,1326.62,1.57266,18.2773ms,20006,300,1.53479e+07,14382.3,2.28278,Win
jeaiii::to_text,369.007,2.14264,21.5541ms,19999,240,2.94351e+08,51686.7,8.22791,Loss
