Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,572.996,1.25355,17.0993ms,55013,120,1.58089e+08,91562.5,5.29932,Win
jeaiii::to_text,547.689,1.62184,17.6399ms,55013,120,2.89646e+08,95793.3,5.54554,Loss
