Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Cycles/Byte,Position
vn::to_chars,688.174,1.23221,3.9139ms,6455,240,2.91596e+06,8945.42,4.39449,Win
jeaiii::to_text,627.423,1.9847,1.9233ms,6447,120,4.53966e+06,9800,4.82663,Loss
