Library,Throughput (MB/s),RSE (%),Window Duration,File Size (Bytes),Window Samples (k),Variance,Latency / Run (ns),Position
strtoll/strtoull,199.792,2.13414,0.377088ms,400,120,199247,1909.33,Win
std::from_chars,135.774,1.9061,0.548096ms,400,120,344160,2809.6,Loss
